frame_path,up_state,up_hold_duration,left_state,left_hold_duration,right_state,right_hold_duration
frames/frame_267.jpg,0,0.0,0,0.0,0,0.0
frames/frame_268.jpg,0,0.0,0,0.0,0,0.0
frames/frame_269.jpg,0,0.0,0,0.0,0,0.0
frames/frame_270.jpg,0,0.0,0,0.0,0,0.0
frames/frame_271.jpg,0,0.0,0,0.0,0,0.0
frames/frame_272.jpg,0,0.0,0,0.0,0,0.0
frames/frame_273.jpg,0,0.0,0,0.0,0,0.0
frames/frame_274.jpg,0,0.0,0,0.0,0,0.0
frames/frame_275.jpg,0,0.0,0,0.0,0,0.0
frames/frame_276.jpg,0,0.0,0,0.0,0,0.0
frames/frame_277.jpg,0,0.0,0,0.0,0,0.0
frames/frame_278.jpg,0,0.0,0,0.0,0,0.0
frames/frame_279.jpg,0,0.0,0,0.0,0,0.0
frames/frame_280.jpg,0,0.0,0,0.0,0,0.0
frames/frame_281.jpg,0,0.0,0,0.0,0,0.0
frames/frame_282.jpg,0,0.0,0,0.0,0,0.0
frames/frame_283.jpg,0,0.0,0,0.0,0,0.0
frames/frame_284.jpg,0,0.0,0,0.0,0,0.0
frames/frame_285.jpg,0,0.0,0,0.0,0,0.0
frames/frame_286.jpg,0,0.0,0,0.0,0,0.0
frames/frame_287.jpg,0,0.0,0,0.0,0,0.0
frames/frame_288.jpg,0,0.0,0,0.0,0,0.0
frames/frame_289.jpg,0,0.0,0,0.0,0,0.0
frames/frame_290.jpg,0,0.0,0,0.0,0,0.0
frames/frame_291.jpg,0,0.0,0,0.0,0,0.0
frames/frame_292.jpg,0,0.0,0,0.0,0,0.0
frames/frame_293.jpg,0,0.0,0,0.0,0,0.0
frames/frame_294.jpg,0,0.0,0,0.0,0,0.0
frames/frame_295.jpg,0,0.0,0,0.0,0,0.0
frames/frame_296.jpg,0,0.0,0,0.0,0,0.0
frames/frame_297.jpg,0,0.0,0,0.0,0,0.0
frames/frame_298.jpg,0,0.0,0,0.0,0,0.0
frames/frame_299.jpg,0,0.0,0,0.0,0,0.0
frames/frame_300.jpg,0,0.0,0,0.0,0,0.0
frames/frame_301.jpg,0,0.0,0,0.0,0,0.0
frames/frame_302.jpg,0,0.0,0,0.0,0,0.0
frames/frame_303.jpg,0,0.0,0,0.0,0,0.0
frames/frame_304.jpg,0,0.0,0,0.0,0,0.0
frames/frame_305.jpg,0,0.0,0,0.0,0,0.0
frames/frame_306.jpg,0,0.0,0,0.0,0,0.0
frames/frame_307.jpg,0,0.0,0,0.0,0,0.0
frames/frame_308.jpg,0,0.0,0,0.0,0,0.0
frames/frame_309.jpg,0,0.0,0,0.0,0,0.0
frames/frame_310.jpg,0,0.0,0,0.0,0,0.0
frames/frame_311.jpg,0,0.0,0,0.0,0,0.0
frames/frame_312.jpg,0,0.0,0,0.0,0,0.0
frames/frame_313.jpg,0,0.0,0,0.0,0,0.0
frames/frame_314.jpg,0,0.0,0,0.0,0,0.0
frames/frame_315.jpg,0,0.0,0,0.0,0,0.0
frames/frame_316.jpg,0,0.0,0,0.0,0,0.0
frames/frame_317.jpg,0,0.0,0,0.0,0,0.0
frames/frame_318.jpg,0,0.0,0,0.0,0,0.0
frames/frame_319.jpg,0,0.0,0,0.0,0,0.0
frames/frame_320.jpg,0,0.0,0,0.0,0,0.0
frames/frame_321.jpg,0,0.0,0,0.0,0,0.0
frames/frame_322.jpg,0,0.0,0,0.0,0,0.0
frames/frame_323.jpg,0,0.0,0,0.0,0,0.0
frames/frame_324.jpg,0,0.0,0,0.0,0,0.0
frames/frame_325.jpg,0,0.0,0,0.0,0,0.0
frames/frame_326.jpg,0,0.0,0,0.0,0,0.0
frames/frame_327.jpg,0,0.0,0,0.0,0,0.0
frames/frame_328.jpg,0,0.0,0,0.0,0,0.0
frames/frame_329.jpg,0,0.0,0,0.0,0,0.0
frames/frame_330.jpg,0,0.0,0,0.0,0,0.0
frames/frame_331.jpg,0,0.0,0,0.0,0,0.0
frames/frame_332.jpg,0,0.0,0,0.0,0,0.0
frames/frame_333.jpg,0,0.0,0,0.0,0,0.0
frames/frame_334.jpg,0,0.0,0,0.0,0,0.0
frames/frame_335.jpg,0,0.0,0,0.0,0,0.0
frames/frame_336.jpg,0,0.0,0,0.0,0,0.0
frames/frame_337.jpg,0,0.0,0,0.0,0,0.0
frames/frame_338.jpg,0,0.0,0,0.0,0,0.0
frames/frame_339.jpg,0,0.0,0,0.0,0,0.0
frames/frame_340.jpg,0,0.0,0,0.0,0,0.0
frames/frame_341.jpg,0,0.0,0,0.0,0,0.0
frames/frame_342.jpg,0,0.0,0,0.0,0,0.0
frames/frame_343.jpg,0,0.0,0,0.0,0,0.0
frames/frame_344.jpg,0,0.0,0,0.0,0,0.0
frames/frame_345.jpg,0,0.0,0,0.0,0,0.0
frames/frame_346.jpg,0,0.0,0,0.0,0,0.0
frames/frame_347.jpg,0,0.0,0,0.0,0,0.0
frames/frame_348.jpg,0,0.0,0,0.0,0,0.0
frames/frame_349.jpg,0,0.0,0,0.0,0,0.0
frames/frame_350.jpg,0,0.0,0,0.0,0,0.0
frames/frame_351.jpg,0,0.0,0,0.0,0,0.0
frames/frame_352.jpg,0,0.0,0,0.0,0,0.0
frames/frame_353.jpg,0,0.0,0,0.0,0,0.0
frames/frame_354.jpg,0,0.0,0,0.0,0,0.0
frames/frame_355.jpg,0,0.0,0,0.0,0,0.0
frames/frame_356.jpg,0,0.0,0,0.0,0,0.0
frames/frame_357.jpg,0,0.0,0,0.0,0,0.0
frames/frame_358.jpg,0,0.0,0,0.0,0,0.0
frames/frame_359.jpg,0,0.0,0,0.0,0,0.0
frames/frame_360.jpg,0,0.0,0,0.0,0,0.0
frames/frame_361.jpg,0,0.0,0,0.0,0,0.0
frames/frame_362.jpg,0,0.0,0,0.0,0,0.0
frames/frame_363.jpg,0,0.0,0,0.0,0,0.0
frames/frame_364.jpg,0,0.0,0,0.0,0,0.0
frames/frame_365.jpg,0,0.0,0,0.0,0,0.0
frames/frame_366.jpg,0,0.0,0,0.0,0,0.0
frames/frame_367.jpg,0,0.0,0,0.0,0,0.0
frames/frame_368.jpg,0,0.0,0,0.0,0,0.0
frames/frame_369.jpg,0,0.0,0,0.0,0,0.0
frames/frame_370.jpg,0,0.0,0,0.0,0,0.0
frames/frame_371.jpg,0,0.0,0,0.0,0,0.0
frames/frame_372.jpg,0,0.0,0,0.0,0,0.0
frames/frame_373.jpg,0,0.0,0,0.0,0,0.0
frames/frame_374.jpg,0,0.0,0,0.0,0,0.0
frames/frame_375.jpg,0,0.0,0,0.0,0,0.0
frames/frame_376.jpg,0,0.0,0,0.0,0,0.0
frames/frame_377.jpg,0,0.0,0,0.0,0,0.0
frames/frame_378.jpg,0,0.0,0,0.0,0,0.0
frames/frame_379.jpg,0,0.0,0,0.0,0,0.0
frames/frame_380.jpg,0,0.0,0,0.0,0,0.0
frames/frame_381.jpg,0,0.0,0,0.0,0,0.0
frames/frame_382.jpg,0,0.0,0,0.0,0,0.0
frames/frame_383.jpg,0,0.0,0,0.0,0,0.0
frames/frame_384.jpg,0,0.0,0,0.0,0,0.0
frames/frame_385.jpg,0,0.0,0,0.0,0,0.0
frames/frame_386.jpg,0,0.0,0,0.0,0,0.0
frames/frame_387.jpg,0,0.0,0,0.0,0,0.0
frames/frame_388.jpg,0,0.0,0,0.0,0,0.0
frames/frame_389.jpg,0,0.0,0,0.0,0,0.0
frames/frame_390.jpg,0,0.0,0,0.0,0,0.0
frames/frame_391.jpg,0,0.0,0,0.0,0,0.0
frames/frame_392.jpg,0,0.0,0,0.0,0,0.0
frames/frame_393.jpg,0,0.0,0,0.0,0,0.0
frames/frame_394.jpg,0,0.0,0,0.0,0,0.0
frames/frame_395.jpg,0,0.0,0,0.0,0,0.0
frames/frame_396.jpg,0,0.0,0,0.0,0,0.0
frames/frame_397.jpg,0,0.0,0,0.0,0,0.0
frames/frame_398.jpg,0,0.0,0,0.0,0,0.0
frames/frame_399.jpg,0,0.0,0,0.0,0,0.0
frames/frame_400.jpg,0,0.0,0,0.0,0,0.0
frames/frame_401.jpg,0,0.0,0,0.0,0,0.0
frames/frame_402.jpg,0,0.0,0,0.0,0,0.0
frames/frame_403.jpg,0,0.0,0,0.0,0,0.0
frames/frame_404.jpg,0,0.0,0,0.0,0,0.0
frames/frame_405.jpg,0,0.0,0,0.0,0,0.0
frames/frame_406.jpg,0,0.0,0,0.0,0,0.0
frames/frame_407.jpg,0,0.0,0,0.0,0,0.0
frames/frame_408.jpg,0,0.0,0,0.0,0,0.0
frames/frame_409.jpg,0,0.0,0,0.0,0,0.0
frames/frame_410.jpg,0,0.0,0,0.0,0,0.0
frames/frame_411.jpg,0,0.0,0,0.0,0,0.0
frames/frame_412.jpg,0,0.0,0,0.0,0,0.0
frames/frame_413.jpg,0,0.0,0,0.0,0,0.0
frames/frame_414.jpg,0,0.0,0,0.0,0,0.0
frames/frame_415.jpg,0,0.0,0,0.0,0,0.0
frames/frame_416.jpg,0,0.0,0,0.0,0,0.0
frames/frame_417.jpg,0,0.0,0,0.0,0,0.0
frames/frame_418.jpg,0,0.0,0,0.0,0,0.0
frames/frame_419.jpg,0,0.0,0,0.0,0,0.0
frames/frame_420.jpg,0,0.0,0,0.0,0,0.0
frames/frame_421.jpg,0,0.0,0,0.0,0,0.0
frames/frame_422.jpg,0,0.0,0,0.0,0,0.0
frames/frame_423.jpg,0,0.0,0,0.0,0,0.0
frames/frame_424.jpg,0,0.0,0,0.0,0,0.0
frames/frame_425.jpg,0,0.0,0,0.0,0,0.0
frames/frame_426.jpg,0,0.0,0,0.0,0,0.0
frames/frame_427.jpg,0,0.0,0,0.0,0,0.0
frames/frame_428.jpg,0,0.0,0,0.0,0,0.0
frames/frame_429.jpg,0,0.0,0,0.0,0,0.0
frames/frame_430.jpg,0,0.0,0,0.0,0,0.0
frames/frame_431.jpg,0,0.0,0,0.0,0,0.0
frames/frame_432.jpg,0,0.0,0,0.0,0,0.0
frames/frame_433.jpg,0,0.0,0,0.0,0,0.0
frames/frame_434.jpg,0,0.0,0,0.0,0,0.0
frames/frame_435.jpg,0,0.0,0,0.0,0,0.0
frames/frame_436.jpg,0,0.0,0,0.0,0,0.0
frames/frame_437.jpg,0,0.0,0,0.0,0,0.0
frames/frame_438.jpg,0,0.0,0,0.0,0,0.0
frames/frame_439.jpg,0,0.0,0,0.0,0,0.0
frames/frame_440.jpg,0,0.0,0,0.0,0,0.0
frames/frame_441.jpg,0,0.0,0,0.0,0,0.0
frames/frame_442.jpg,0,0.0,0,0.0,0,0.0
frames/frame_443.jpg,0,0.0,0,0.0,0,0.0
frames/frame_444.jpg,0,0.0,0,0.0,0,0.0
frames/frame_445.jpg,0,0.0,0,0.0,0,0.0
frames/frame_446.jpg,0,0.0,0,0.0,0,0.0
frames/frame_447.jpg,0,0.0,0,0.0,0,0.0
frames/frame_448.jpg,0,0.0,0,0.0,0,0.0
frames/frame_449.jpg,0,0.0,0,0.0,0,0.0
frames/frame_450.jpg,0,0.0,0,0.0,0,0.0
frames/frame_451.jpg,0,0.0,0,0.0,0,0.0
frames/frame_452.jpg,0,0.0,0,0.0,0,0.0
frames/frame_453.jpg,0,0.0,0,0.0,0,0.0
frames/frame_454.jpg,0,0.0,0,0.0,0,0.0
frames/frame_455.jpg,0,0.0,0,0.0,0,0.0
frames/frame_456.jpg,0,0.0,0,0.0,0,0.0
frames/frame_457.jpg,0,0.0,0,0.0,0,0.0
frames/frame_458.jpg,0,0.0,0,0.0,0,0.0
frames/frame_459.jpg,0,0.0,0,0.0,0,0.0
frames/frame_460.jpg,0,0.0,0,0.0,0,0.0
frames/frame_461.jpg,0,0.0,0,0.0,0,0.0
frames/frame_462.jpg,0,0.0,0,0.0,0,0.0
